,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,name,price,mile_age,make,model,year,fuel,power,car_body_style,vehicle_condition,color,transmission,engine_size,description,linkofproduct
704,,,,Seat Leon Style Plus,0 DT,99000,Seat,Leon,2017,Essence,6,Berline,Avec kilométrage,Noir,Manuelle,1.2,🔔Les Caractéristiques:,https://www.tayara.tn/listings/voitures-9/9191c548-4ee0-4f05-8d79-56255342ac99/seat-leon-style-plus-
705,,,,AUDI A3,0 DT,50000,Audi,A3,2015,Essence,6,Berline,Avec kilométrage,Blanc,Manuelle,1.2,🚫 12/ 11 /2015,https://www.tayara.tn/listings/voitures-9/9008655a-1acc-42dc-9404-286cb408621e/audi-a3
706,,,,Seat Ibiza,0 DT,115000,Seat,Ibiza,2014,Essence,5,Compacte,Avec kilométrage,Gris,Manuelle,1.2,🔔Les Caractéristiques:,https://www.tayara.tn/listings/voitures-9/ba5784bd-3ba9-4add-8236-db67f7cddbc8/seat-ibiza
707,,,,MEGANE,7 000 DT,0,Renault,Megane,1998,Diesel,6,Compacte,Avec kilométrage,Jaune,Manuelle,<1.0,VITRE ELECTRIQUE,https://www.tayara.tn/listings/voitures-9/ea9c535d-3949-467b-9851-3a7456c5f5e5/megane
708,,,,Fiat Uno,6 500 DT,7153,Fiat,Uno,1987,Essence,4,Autres,Nouveau,Blanc,Manuelle,1.9,karhba Ndhifa moteur Bien,https://www.tayara.tn/listings/voitures-9/be8dbecb-8b6a-49e0-9f41-30f707a51e4f/fiat-uno
709,,,,Mercedes-Benz CLA 180 Shooting,95 DT,75000,Mercedes-Benz,Classe CLA,2016,Essence,1,Compacte,Avec kilométrage,Gris,Automatique,1.6,للبيع مرسيدس فمليال موجودة بالنرويج، عمرها اربع سنوات، !!!للمهتمين فقط.,https://www.tayara.tn/listings/voitures-9/160c800e-e25c-4395-b7ef-1035642f289d/mercedes-benz-cla-180-shooting
710,,,,Avandre berlingo commercial,16 500 DT,434500,Citroen,Berlingo,2007,Diesel,7,Berline,Nouveau,Gris,Manuelle,1.6,Avandre berlingo commercial carroussa ndhifa moteur changé porte latiral toi ouvrant assisté fermutire central vitre électrique bonne éta télé 24707597,https://www.tayara.tn/listings/voitures-9/e8dc94ea-d9a7-4c79-8577-a99e15bb8ce9/avandre-berlingo-commercial
711,,,,peugeot,23 DT,247000,Peugeot,407,2008,Diesel,7,Manuelle,1.6,Noir,,,407,https://www.tayara.tn/listings/voitures-9/d7b9bd76-50f2-497b-9e81-9b93af8ed3fb/peugeot
712,,,,Voiture Toyota yaris à vendre,0 DT,89000,Toyota,Yaris,2014,Essence,5,Berline,Avec kilométrage,Beige,Manuelle,1.3,Voiture Toyota yaris très propre à vendre,https://www.tayara.tn/listings/voitures-9/6e6c91e0-e38c-43b9-b2f5-cff2f0de6b92/voiture-toyota-yaris-%C3%A0-vendre-
713,,,,Peugeot 208..22677289,29 350 DT,140000,Peugeot,208,2014,Essence,5,Berline,Nouveau,Beige,Manuelle,1.3,Un belle voiture tout option,https://www.tayara.tn/listings/voitures-9/8c1d8e19-2ee9-48ad-9c0a-6d9bf0fac68e/peugeot-208-22677289
714,,,,,,,,,,,,,,,,,,https://www.tayara.tn/listings/voitures-9/70ba2cf9-8e5d-4a79-88c8-7183a74bc9e2/polo-5-%C3%A0-vendre
715,,,,407,0 DT,195000,Peugeot,407,2006,Essence,9,Autres,Avec kilométrage,Noir,Manuelle,1.9,407 essence ⛽️,https://www.tayara.tn/listings/voitures-9/f212b659-1560-4ec8-92a8-0e6595d009fc/407
716,,,,Hyundai grand i10,0 DT,72,Hyundai,Grand i10,2017,Essence,5,Compacte,Avec kilométrage,Blanc,Manuelle,1.2,A vendre (24320009),https://www.tayara.tn/listings/voitures-9/dc649fe0-8ebc-4bb2-ac78-5ff946d001d2/hyundai-grand-i10
717,,,,Ovetto très bonne état,0 DT,11,Peugeot,106,2006,Essence,1,Berline,Nouveau,Bleu,Manuelle,1.1,Je met à vendre ma moto Ovetto en bonne état... avec un prix intéressant...svp sérieux seulement,https://www.tayara.tn/listings/voitures-9/50b6e550-2b30-4091-b187-60e3583141e2/ovetto-tr%C3%A8s-bonne-%C3%A9tat
718,,,,Punto 1,11 000 DT,335000,Fiat,Punto,1996,Essence,5,Berline,Avec kilométrage,Bleu,Manuelle,1.2,Punto 1 en bonne état wrakha mriglin mon numéro et24368186,https://www.tayara.tn/listings/voitures-9/cf700238-d72d-4892-aba4-a90648e0723a/punto-1
719,,,,polo 6 confortline,23 500 DT,160,Volkswagen,Polo,2009,Essence,5,Compacte,Avec kilométrage,Noir,Manuelle,1.2,polo 6 Confortline 1.2 essence 5cv double arbre à cam année 2009,https://www.tayara.tn/listings/voitures-9/d309665f-34c4-4c64-a411-1f6a6be2b530/polo-6-confortline
720,,,,,,,,,,,,,,,Manuelle,<1.0,moteur diesel occasion peugeot 405/406,https://www.tayara.tn/listings/voitures-9/f702284b-1b07-4359-97b1-1c9d061e21ae/moteur-occasion-peugeot-405-406
721,,,,Chery QQ 5cv 1ere main,20 500 DT,70000,Chery,QQ,2017,Essence,5,Compacte,Nouveau,Noir,Manuelle,1.2,A vendre chery QQ 5 cv 1ere main toute option,https://www.tayara.tn/listings/voitures-9/53aa3cc7-085d-4cf9-856d-2bb0385ef8a6/chery-qq-5cv-1ere-main-
722,,,,echange ibiza,19 000 DT,205,Seat,Ibiza,2008,Diesel,4,1.4,,Manuelle,,,"pour échange seat ibiza diesel 4cv économique barcha 2008 (vidange, nv amortisseurs...) (407,308,fiat bravo...)",https://www.tayara.tn/listings/voitures-9/4de0c2d3-ce85-449d-b28b-8282541b097f/echange-ibiza
723,,,,4 panneau golf 4,160 DT,11111111,Volkswagen,Golf 4,2020,Essence,5,Utilitaire,Nouveau,Camel,Automatique,2.5,4 panneau golf 4,https://www.tayara.tn/listings/voitures-9/9b1e62d9-86bf-4829-b9a6-b5dcbc8d195c/4-panneau-golf-4
724,,,,🇫🇷clio 5 🇫🇷,0 DT,200,Renault,Clio,2002,Essence,4,Compacte,Avec kilométrage,Doré,Manuelle,1.2,🇫🇷clio 5🇫🇷,https://www.tayara.tn/listings/voitures-9/a249e2c7-fe34-4370-8c2d-124d718d4bd6/%F0%9F%87%AB%F0%9F%87%B7clio-5-%F0%9F%87%AB%F0%9F%87%B7
725,,,,dacia duster,29 500 DT,163000,Dacia,Duster,2012,Diesel,6,4 x 4,Avec kilométrage,Noir,Manuelle,1.6,a vendre ou echange dacia duster double pont boite 6 route options economic et spacieuse tel 96 764 777,https://www.tayara.tn/listings/voitures-9/85275ed1-8ff0-4659-a1e7-550e9c802a9d/dacia-duster
726,,,,iveco,32 000 DT,380,Iveco,Daily,2008,Diesel,8,Utilitaire,Nouveau,Blanc,Manuelle,2.3,c12,https://www.tayara.tn/listings/voitures-9/15197644-b02e-4cce-bc92-89917210fbbd/iveco
727,,,,isuzu,97 856 165 DT,1233,Isuzu,Trooper,1988,Diesel,1223,>4.0,,Manuelle,,,كميونة نضيفة متاع خدمة طولة نضيفة ميكانيك نضيف بارشة اوراقها الكل خالصة,https://www.tayara.tn/listings/voitures-9/347f73e3-dbc4-4ab0-9aa5-2ad2c4836de6/isuzu
728,,,,Clio dynamique première main tt options,35 500 DT,90000,Renault,Clio,2015,Essence,5,Compacte,Manuelle,Gris,1.2,,Clio dynamique première main tt Options & équipements,https://www.tayara.tn/listings/voitures-9/eeb33f8d-ecce-486d-8d9c-0686b2d67dc9/clio-dynamique-premi%C3%A8re-main-tt-options-
729,,,,PUNTO 3 ESS 5CH TEL 23414111,17 000 DT,144000,Fiat,Punto,2008,Essence,5,Berline,Avec kilométrage,Blanc,Manuelle,1.4,tout ops,https://www.tayara.tn/listings/voitures-9/e6f0085a-10b1-443b-94bf-a458c380d6b0/punto-3-ess-5ch-tel-23414111
730,,,,av golf 6 move modèle 2013 TDI bande rouge bleumotion 77kw série195 tèl 23964164,0 DT,177000,Volkswagen,Golf 6,2013,Diesel,5,Berline,Nouveau,Gris,Manuelle,1.6,av golf 6 move importée modèle 2013 fin 2012 TDI bande rouge bleumotion 77 kw tt option série 195 tèl 23964164/27550630,https://www.tayara.tn/listings/voitures-9/3c59f845-520f-4dca-838c-80859c594c02/av-golf-6-move-mod%C3%A8le-2013-tdi-bande-rouge-bleumotion-77kw-s%C3%A9rie195-t%C3%A8l-23964164
731,,,,504 nthayfa,0 DT,400,Peugeot,504,1987,Diesel,8,Berline,Avec kilométrage,Beige,Manuelle,1.6,karahba nthifa mte3 ksiba bent 87 pour plus d'information appel 97945961,https://www.tayara.tn/listings/voitures-9/d3bb8e1e-7f47-4318-a6b2-4d0d440261ab/504-nthayfa
732,,,,POLO 7,23 000 DT,152000,Volkswagen,Polo,2010,Essence,5,Compacte,Avec kilométrage,Gris,Manuelle,1.2,À vendre polo 7 en très bon état vitres d’origine deuxième main entretien fait à temps,https://www.tayara.tn/listings/voitures-9/948a2960-656e-4180-8aae-05909145f4f8/polo-7
733,,,,Opel astra G,17 500 DT,0,Opel,Astra,2004,Essence,5,Autres,Avec kilométrage,Rouge,Manuelle,1.2,Voiture à vendre en bin état,https://www.tayara.tn/listings/voitures-9/d8a7a2b5-1486-4cea-b0bf-a67568edbda9/opel-astra-g-
734,,,,Kia rio,23 DT,130,Kia,Rio,2011,Essence,6,Berline,Avec kilométrage,Noir,Manuelle,1.2,"Kia Rio Kia Rio Année 2011 6 cv essence 130000 km 4 vitres électriques, Rétroviseurs électriques, Jantes allu, Climatiseur électronique, Commande au volant + volant réglable en hauteur, Siège réglable en hauteur et profondeur, visite possible sur rendez-vous à monastir. Tél 54103019",https://www.tayara.tn/listings/voitures-9/da4d6c6c-1847-4c07-b36c-b64789e97274/kia-rio-
735,,,,a vendre fiat Scudo,0 DT,300,Fiat,Scudo,2005,Diesel,6,Autres,Manuelle,Blanc,1.9,,"a vendre fiat Scudo, 9 places en très bonne état",https://www.tayara.tn/listings/voitures-9/483499a0-5623-4a47-9025-038a31035132/a-vendre-fiat-scudo
736,,,,Grande punto,19 500 DT,253000,Fiat,Grande Punto,2009,Essence,5,Berline,Avec kilométrage,Bleu,Manuelle,1.2,En très bon état,https://www.tayara.tn/listings/voitures-9/d2ac5360-d019-48f5-ba0c-1c2ed558212d/grande-punto
737,,,,av Haval H2 modèle 2018 1er main essence tt option série 196 tèl 23964164,58 000 DT,100000,Autres,Autres,2017,Essence,9,Berline,Nouveau,Bleu,Manuelle,1.5,av Haval H2 modèle 2018 fin 2017 1er main sous garantie essence tt option série 196 tèl 23964164/27550630,https://www.tayara.tn/listings/voitures-9/eb73d28a-8042-4c34-a817-c25d605c269e/av-haval-h2-mod%C3%A8le-2018-1er-main-essence-tt-option-s%C3%A9rie-196-t%C3%A8l-23964164
738,,,,voiture,15 000 DT,200000,Audi,A4,1997,Essence,8,Berline,Avec kilométrage,Gris,Manuelle,>4.0,audi a4 ndhifa 23 652 762,https://www.tayara.tn/listings/voitures-9/89ede3c3-1713-4e7e-a5a3-e8333d3b21ae/voiture
739,,,,Renault megane,0 DT,219,Renault,Megane,2010,Diesel,5,Berline,Nouveau,Gris,Manuelle,1.5,A vendre Renault megane 5 ch gasoil anne 2010 tout option peinture d'origine disponible à sousse pour plus d'informations appelle moi sur mon numéro 97 823 479,https://www.tayara.tn/listings/voitures-9/438cc7f9-5303-4373-b7c5-7684d95f8280/renault-megane-
740,,,,Pour échange,0 DT,99999,Ford,Escort,1988,Essence,5,1.3,,Manuelle,,,Ford escort sport moteur noir écran tactile en bonne état,https://www.tayara.tn/listings/voitures-9/acec17fb-302f-48c6-84c5-2a5581220f7c/pour-%C3%A9change
741,,,,karcher Lavage neuf,3 000 DT,1,Daihatsu,Copen,2020,Essence,1,Cabriolet,Nouveau,Argent,Automatique,1.3,pompe haute pression,https://www.tayara.tn/listings/voitures-9/d3b47c17-87bb-4c17-926d-2c86588804ac/karcher-lavage-neuf
742,,,,Toyota hilyx,45 DT,300,Toyota,Hilux,2008,Diesel,25,4 x 4,Avec kilométrage,Noir,Manuelle,2.5,Toyota hilyx double Pont 4 *4clim vitr electric 4 ajali jdod tlf 50326095 mawjouda fil jam prix 45,https://www.tayara.tn/listings/voitures-9/f2ba79c3-a876-43eb-b061-9dd35b7f9cbc/toyota-hilyx
743,,,,Caddy wolswagen,23 000 DT,20250,Volkswagen,Caddy,2012,Diesel,6,Autres,Avec kilométrage,Gris,Manuelle,1.6,Voiture en bon état tout options climatiseur en marche vitres électriques vidange récemment fait bien entretenu,https://www.tayara.tn/listings/voitures-9/15441ae3-066a-47ae-9e7d-59c9f1741c85/caddy-wolswagen
744,,,,chery QQ,19 800 DT,48000,Chery,QQ,2017,Essence,4,Berline,Avec kilométrage,Bleu,Manuelle,1.2,tt option clim abs air bag vitre électrique peinture d'origine jamais accidenté fermeture centralisée batterie jdida..tel 55451755,https://www.tayara.tn/listings/voitures-9/05e44d49-9e71-4918-bac3-106a18bf3d8e/chery-qq
745,,,,98783369,32 400 DT,90,Suzuki,Swift,2017,Essence,5,Berline,Manuelle,Gris,1.4,,Jolie Suzuki Swift 2017 ndifa barcha,https://www.tayara.tn/listings/voitures-9/5eb186c9-bdf1-4467-af43-017ea29969fe/98783369
746,,,,Toyota corolla 2016 neuve,98 522 905 DT,300000,Toyota,Corolla,2016,Diesel,7,Berline,Avec kilométrage,Jaune,Manuelle,2.0,Boîte 6,https://www.tayara.tn/listings/voitures-9/b9c2d82b-1fc0-425e-8499-381e4e8de314/toyota-corolla-2016-neuve
747,,,,voiture en tres bonne état,16 500 DT,2147483647,Fiat,Punto,2007,Essence,55555555,Autres,Avec kilométrage,Noir,Manuelle,2.4,,https://www.tayara.tn/listings/voitures-9/63d1d42c-c8d5-41bc-916e-4977c82f5825/voiture-en-tres-bonne-%C3%A9tat
748,,,,voiture a vendre,30 500 DT,146,Kia,Rio,2015,Essence,5,Berline,Avec kilométrage,Blanc,Manuelle,1.4,kia rio tt option modelle 2015,https://www.tayara.tn/listings/voitures-9/1f8781a4-9720-437b-9459-f3eb95990eee/voiture-a-vendre
749,,,,Polo 5,0 DT,190,Volkswagen,Polo,2005,Essence,4,Compacte,Nouveau,Noir,Manuelle,1.2,Polo 5 4 ch essence 1.2 double arbre a came,https://www.tayara.tn/listings/voitures-9/2a36cb16-28a7-4eda-ad16-670642cb5e2b/polo-5
750,,,,CITROENE C5 I break 2litres HDI,21 000 DT,280000,Citroen,C5,2002,Diesel,6,Autres,Avec kilométrage,Gris,Manuelle,2.0,voiture en bonne état première propriétaire en Tunisie. première mise en circulation a Tunis février 2019,https://www.tayara.tn/listings/voitures-9/031ac41c-0e2e-4c16-907c-2838095e1a85/citroene-c5-i-break-2litres-hdi
751,,,,Clio 5,10 800 DT,330,Renault,Clio,2002,Essence,5,Compacte,Avec kilométrage,Jaune,Manuelle,>4.0,Clio 5,https://www.tayara.tn/listings/voitures-9/015c1843-f108-444b-9756-84eef2baa53d/clio-5
752,,,,polo4,0 DT,230,Volkswagen,Polo,2002,Essence,4,Autres,Avec kilométrage,Noir,Manuelle,<1.0,polo4 climatisé assit karhp ksipa,https://www.tayara.tn/listings/voitures-9/a710eeeb-2bea-4bb0-af42-db07dd081293/polo4
753,,,,Ford fiesta titanium,25 500 DT,145,Ford,Fiesta,2010,Essence,5,Compacte,Nouveau,Rouge,Manuelle,1.2,À vendre Ford fiesta état d’origine,https://www.tayara.tn/listings/voitures-9/55b00185-0810-4d29-bdc9-31edd1e55493/ford-fiesta-titanium-
754,,,,Nissan navara 4×4 D40,0 DT,180,Nissan,Navara,2010,Diesel,10,4 x 4,Avec kilométrage,Noir,Manuelle,2.5,🚘NISSAN NAVARE LE 4x4 D40🚘,https://www.tayara.tn/listings/voitures-9/5a61ad44-6068-4176-8aa9-f676eadcaa48/nissan-navara-4%C3%974-d40
755,,,,berlingo,0 DT,201,Citroen,Berlingo,2002,Diesel,7,Compacte,Avec kilométrage,Blanc,Manuelle,1.9,li hachto b haja ikllm numro,https://www.tayara.tn/listings/voitures-9/1b147c01-ee67-4d57-83e2-95f70876e6ce/berlingo
756,,,,BMW 520 E39,15 000 DT,400,BMW,Serie 5,1996,Essence,10,Berline,Avec kilométrage,Noir,Manuelle,>4.0,A vendre ou échanger par 4x4 w nzid,https://www.tayara.tn/listings/voitures-9/37d1adca-eca9-4ddf-aab5-6b123b33f200/bmw-520-e39
757,,,,Kia rio,29 DT,120,Kia,Rio,2015,Essence,5,Berline,Nouveau,Noir,Manuelle,1.4,Kia rio sedan 2015,https://www.tayara.tn/listings/voitures-9/17bac264-839d-4759-add7-5ebb1a7b67fe/kia-rio-
758,,,,clio bombé,16 DT,100,Renault,Clio,2020,Essence,4,Autres,Nouveau,Gris,Manuelle,<1.0,clio bombé,https://www.tayara.tn/listings/voitures-9/06c3a4b9-086a-41a3-b8f7-77e4bf537268/clio-bomb%C3%A9
759,,,,Citroen C4,33 000 DT,124000,Citroen,C4,2014,Essence,6,Berline,Avec kilométrage,Gris,Manuelle,1.4,a vendre Citroen C4,https://www.tayara.tn/listings/voitures-9/5f668275-4c45-432c-91ac-0f46f6267f76/citroen-c4
760,,,,A VENDRE OU ECHANGE,26 700 DT,244000,Toyota,Avensis,2015,Essence,6,Avec kilométrage,Manuelle,Blanc,1.4,,a vendre Toyota Avanza,https://www.tayara.tn/listings/voitures-9/cf9a0d1e-f775-4a41-806d-b365e14531e9/a-vendre-ou-echange-
761,,,,Golf 6,33 500 DT,200,Volkswagen,Golf 6,2011,Essence,5,Autres,Avec kilométrage,Gris,Manuelle,1.4,Avender Golf 6 toute ops,https://www.tayara.tn/listings/voitures-9/c560a6ee-9d82-4e92-80b6-c3d4f747ec50/golf-6
762,,,,Passat Technology Confortline Business 2016 Tu 220 Tel 20173073,0 DT,130,Volkswagen,Passat,2016,Diesel,6,Berline,Avec kilométrage,Bleu,Automatique,1.6,Passat Technology Confortline Business 2016 Tu 220 Tel 20173073,https://www.tayara.tn/listings/voitures-9/1d7e94eb-c231-46b4-86a3-c64da697b69d/passat-technology-confortline-business-2016-tu-220-tel-20173073
763,,,,Voiture,55 449 626 DT,200,Volkswagen,Polo,1998,Essence,1,Autres,Manuelle,Blanc,>4.0,,,https://www.tayara.tn/listings/voitures-9/196e82fc-b1f8-4fb3-969b-9be0af6b40f9/voiture
764,,,,MERCEDES-BENZ CLASSE C 200 DESIGNO KIT AMG,1 DT,68000,Mercedes-Benz,Classe C,2016,Essence,10,Berline,Avec kilométrage,Blanc,Automatique,2.0,"A vendre une belle Classe C200 designo kit AMG importée d'Allemagne tu193 trés propre et full options:boite automatique,toit ouvrant/panoramique,siéges éléctriques,Hayon éléctrique,siéges tout cuir designo,button start/stop,clé intelligente,caméra 360°...",https://www.tayara.tn/listings/voitures-9/99c580c4-2d19-401f-9080-a2f512b99a33/mercedes-benz-classe-c-200-designo-kit-amg
765,,,,23865807,0 DT,214,Volkswagen,Caddy,2015,Diesel,23865807,1.6,,Manuelle,,,Caddy maxi,https://www.tayara.tn/listings/voitures-9/8e370a71-219d-49d4-b2d8-03584a8ba065/23865807
766,,,,Ford fiesta titanum tout option deisel 5ch année 2010 importe de la France,20 DT,197000,Ford,Fiesta,2010,Diesel,5,Berline,Avec kilométrage,Noir,Manuelle,1.4,Ford fiesta titanum tout option deisel 5ch année 2010 importe de la France karhba indifa barch karrousa jamais accident mouter boumba tel 58190329,https://www.tayara.tn/listings/voitures-9/73aac839-eab2-4709-a14d-3e91570869ab/ford-fiesta-titanum-tout-option-deisel-5ch-ann%C3%A9e-2010-importe-de-la-france
767,,,,Citroën Berlingo B9,23 000 DT,188000,Citroen,Berlingo,2011,Diesel,6,Utilitaire,Avec kilométrage,Blanc,Manuelle,1.6,Presque neuf toutes option bien entretenue vitre électrique assisté climatisé air bag faible kilométrage 1er main,https://www.tayara.tn/listings/voitures-9/27ef7fc0-e63f-469e-b025-2a3246838578/citro%C3%ABn-berlingo-b9-
768,,,,Belle Mégane 2,16 000 DT,120000,Renault,Megane,2003,Diesel,5,Berline,Avec kilométrage,Bleu,Manuelle,>4.0,"Prix fiiiiiiiiixe 15.500...belle voiture , très économique tu/Sousse/sou/Tunis seulmt 24.din de consom. Voit très confortable et très stable.2 main. Moteur DELPHI dci sans défaut importé par moi mm de l' Italie(contrôle sur place avec diagnostique)pdt votre visite.Qques retouches pour la tolerie et une charnière pour la porte gauche,,,,2 clés dispo....tel 51257830.…..jawhara Sousse.",https://www.tayara.tn/listings/voitures-9/976b5698-0f64-4294-a9ee-88832d84e376/belle-m%C3%A9gane-2
769,,,,Ford fiesta 4 ch importé,0 DT,260000,Ford,Fiesta,1992,Essence,4,Utilitaire,Avec kilométrage,Gris,Manuelle,<1.0,Ford fiesta importé,https://www.tayara.tn/listings/voitures-9/ef32f2cc-38c3-42b9-a29e-84d7cc627fb2/ford-fiesta-4-ch-import%C3%A9-
770,,,,Ford Fiesta 2006,16 500 DT,208000,Ford,Fiesta,2006,Essence,5,Autres,Avec kilométrage,Noir,Manuelle,1.2,Très bonne occasion toute option bien entretenue vitre électrique assisté climatisé air bag,https://www.tayara.tn/listings/voitures-9/ca08be9e-3066-42f3-99f9-eac4a1dcb113/ford-fiesta-2006
771,,,,fiat punto 1,12 800 DT,230,Fiat,Punto,1998,Essence,5,Compacte,Manuelle,Noir,<1.0,,,https://www.tayara.tn/listings/voitures-9/28aefc6a-3ba7-4cd3-9009-ba5bc09f72ab/fiat-punto-1
772,,,,Grand I10,35 000 DT,45000,Hyundai,Grand i10,2016,Essence,0,Manuelle,1.2,Blanc,,,"Je vends ma voiture Grand I10 première main de 2016 avec 45000 km dont les caractéristiques sont : Clé intelligent ( start and stop) 4 vitre électriques Radar de recul 5 roues en jantes aluminium Rétroviseurs électrique rabattables Bluetooth Commande au volant Ordinateur de bord. Pour ceux qui sont intéressés, veuillez me contacter par message privé.",https://www.tayara.tn/listings/voitures-9/0bd8beaf-59bb-4474-ab06-9ddb010e20a7/grand-i10
773,,,,Mercedes e200 Cgi,0 DT,160000,Mercedes-Benz,Classe E,2011,Essence,11,Berline,Nouveau,Blanc,Automatique,2.0,Mercedes E200 Cgi تسجيل أول,https://www.tayara.tn/listings/voitures-9/3a8e8402-9be6-40a4-abb2-c7642f566052/mercedes-e200-cgi
774,,,,Audi ae S-line,0 DT,81000,Audi,A3,2013,Essence,6,Compacte,Nouveau,Blanc,Automatique,1.2,Audi a3,https://www.tayara.tn/listings/voitures-9/c30e78eb-3376-4d4c-8343-07cb4af36916/audi-ae-s-line
775,,,,Clio Serie 219,38 500 DT,80000,Renault,Clio,2016,Essence,5,Berline,Nouveau,Noir,Manuelle,1.2,Nouvelle arrivage Tu 219,https://www.tayara.tn/listings/voitures-9/839fb59a-0ef1-4e4b-94f3-ae76ad99aae4/clio-serie-219
776,,,,Mercedes e200 CGI,0 DT,169000,Mercedes-Benz,Classe E,2011,Essence,10,Monospace,Nouveau,Blanc,Automatique,2.0,Mercedes Classe E 200 CGI,https://www.tayara.tn/listings/voitures-9/123c1203-0cb9-4458-b943-9152e679fcaf/mercedes-e200-cgi
777,,,,MG3 VTI,0 DT,40,Autres,Autres,2017,Essence,5,Autres,Nouveau,Noir,Manuelle,>4.0,MG3 Vti,https://www.tayara.tn/listings/voitures-9/1a7b87ca-fc34-46a5-b985-af87977c8fd2/mg3-vti
778,,,,Renaul Megane,28 500 DT,190000,Renault,Megane,2012,Diesel,5,Berline,Manuelle,Gris,1.6,,Renault MÉGANE 4 Dci Édition BOSE,https://www.tayara.tn/listings/voitures-9/1e787357-0dbf-4937-867a-53d3c8122c9c/renaul-megane
779,,,,3008,57 000 DT,134000,Peugeot,3008,2014,Diesel,6,Compacte,Avec kilométrage,Blanc,Manuelle,1.6,Voiture nathifa barcha tout option,https://www.tayara.tn/listings/voitures-9/6262b4b2-dd7b-4f86-979d-0947b8e89047/3008
780,,,,Audi A6,0 DT,277000,Audi,A6,2010,Essence,11,Berline,Avec kilométrage,Blanc,Automatique,2.0,Boîte automatique,https://www.tayara.tn/listings/voitures-9/122001b3-18df-4c0c-8c43-a62ab935c598/audi-a6
781,,,,kia Sportage importe,0 DT,33000,Kia,Sportage,2017,Diesel,8,Compacte,Nouveau,Blanc,Manuelle,1.7,kia Sportage diesel,https://www.tayara.tn/listings/voitures-9/ca66729c-9529-422f-b4b5-22dc45f8ca1f/kia-sportage-importe
782,,,,Kia Rio,0 DT,120,Kia,Rio,2017,Essence,5,Berline,Avec kilométrage,Noir,Manuelle,1.4,Kia Rio 5 CV essence tout les les vitre d origine toute option,https://www.tayara.tn/listings/voitures-9/8ee91be5-f958-49df-bbd0-f7105475db05/kia-rio
783,,,,Citroën b9 ehdi,22 800 DT,289,Citroen,Berlingo,2012,Diesel,5,Utilitaire,Avec kilométrage,Gris,Manuelle,>4.0,Citroën berlingo b9 E-hdi 2012 peinture d'origine jamais accidenté mawjouda fi manouba prix peu négociables nmr 54482701,https://www.tayara.tn/listings/voitures-9/fb4d47e1-5a1a-4d6f-8b7b-bc89de0c0f06/citro%C3%ABn-b9-ehdi
784,,,,peugeot 301,0 DT,124,Peugeot,301,2015,Essence,5,Compacte,Avec kilométrage,Noir,Manuelle,1.6,en bonne etat,https://www.tayara.tn/listings/voitures-9/1680ead3-470c-4606-8d43-9a39afbd3a99/peugeot-301
785,,,,,,,,,,,,,,,,,,https://www.tayara.tn/listings/voitures-9/373e962f-26bc-4396-bb6e-49b92abfaca5/passat-tdi-2-points-rouges
786,,,,Polo fox ndifa barcha,0 DT,236546,Volkswagen,Polo,1992,Essence,5,Berline,Avec kilométrage,Vert,Manuelle,1.2,Karhba ndifa barrrcha tola wo motour n 90197704 mawjouda fi sidi Hassin,https://www.tayara.tn/listings/voitures-9/1f6f4991-8852-4989-bcd2-7c4cc98e1d31/polo-fox-ndifa-barcha
